iter	RMSE
1666	40941.12439
1667	40940.84074
1668	40939.54597
1669	40938.63543
1670	40937.49273
1671	40935.84922
1672	40935.82391
1673	40934.59209
1674	40933.31225
1675	40930.30128
1676	40929.48612
1677	40928.9275
1678	40924.86422
1679	40923.29684
1680	40922.88236
1681	40917.65441
1682	40916.27554
1683	40913.54185
1684	40908.27517
1685	40904.65626
1686	40903.70283
1687	40903.06219
1688	40902.0183
1689	40886.35522
1690	40883.35081
1691	40880.06357
1692	40878.67734
1693	40874.43373
1694	40870.03356
1695	40869.17015
1696	40869.10401
1697	40866.63825
1698	40864.44716
1699	40861.51567
1700	40859.3344
1701	40858.46153
1702	40857.71466
1703	40855.5411
1704	40852.55232
1705	40851.99124
1706	40847.4066
1707	40844.50534
