iter	RMSE
1666	41819.44172
1667	41817.79393
1668	41816.29481
1669	41814.50764
1670	41813.91502
1671	41813.47136
1672	41811.35612
1673	41810.72659
1674	41807.78859
1675	41803.59995
1676	41801.76259
1677	41801.10758
1678	41797.06615
1679	41794.93791
1680	41792.89952
1681	41790.42951
1682	41788.79085
1683	41788.38469
1684	41784.40614
1685	41783.69138
1686	41781.21399
1687	41780.2079
1688	41775.49743
1689	41773.01009
1690	41769.00975
1691	41764.56809
1692	41761.66833
1693	41759.95302
1694	41759.06745
1695	41755.87446
1696	41750.79266
1697	41748.58757
1698	41747.12939
1699	41740.15543
1700	41738.84581
1701	41738.19726
1702	41736.52884
1703	41735.35252
1704	41731.2792
1705	41730.62716
1706	41729.49468
1707	41729.3935
