iter	RMSE
1666	41355.8012
1667	41352.48895
1668	41351.67742
1669	41351.54959
1670	41350.54249
1671	41344.62451
1672	41339.28252
1673	41335.93813
1674	41330.72581
1675	41322.32308
1676	41319.8892
1677	41319.07367
1678	41316.29331
1679	41316.27876
1680	41306.19455
1681	41305.06487
1682	41304.19521
1683	41303.46242
1684	41301.25508
1685	41300.07434
1686	41294.11993
1687	41286.63918
1688	41285.83235
1689	41276.36124
1690	41268.58742
1691	41256.77735
1692	41252.71485
1693	41247.17223
1694	41241.45881
1695	41239.98156
1696	41237.48455
1697	41234.07646
1698	41224.38313
1699	41223.73239
1700	41220.68209
1701	41219.48734
1702	41211.87295
1703	41210.81021
1704	41202.69741
1705	41193.21951
1706	41190.27346
1707	41178.83564
